perf_key,background_path,mix_path,vocal_path
1213114536_2760809022,18/FR/en/1213114536_2760809022/background.m4a,18/FR/en/1213114536_2760809022/mix.m4a,18/FR/en/1213114536_2760809022/vocal.ogg
133086093_2706489564,9/DE/en/133086093_2706489564/background.m4a,9/DE/en/133086093_2706489564/mix.m4a,9/DE/en/133086093_2706489564/vocal.ogg
1370038396_2773203483,11/ZA/en/1370038396_2773203483/background.m4a,11/ZA/en/1370038396_2773203483/mix.m4a,11/ZA/en/1370038396_2773203483/vocal.ogg
1393675686_2804756560,18/MY/en/1393675686_2804756560/background.m4a,18/MY/en/1393675686_2804756560/mix.m4a,18/MY/en/1393675686_2804756560/vocal.ogg
1393675686_2806095820,18/LK/en/1393675686_2806095820/background.m4a,18/LK/en/1393675686_2806095820/mix.m4a,18/LK/en/1393675686_2806095820/vocal.ogg
1393675686_2806168267,11/MY/en/1393675686_2806168267/background.m4a,11/MY/en/1393675686_2806168267/mix.m4a,11/MY/en/1393675686_2806168267/vocal.ogg
1393675686_2812513634,20/NO/en/1393675686_2812513634/background.m4a,20/NO/en/1393675686_2812513634/mix.m4a,20/NO/en/1393675686_2812513634/vocal.ogg
1507657267_2742481579,7/MY/en/1507657267_2742481579/background.m4a,7/MY/en/1507657267_2742481579/mix.m4a,7/MY/en/1507657267_2742481579/vocal.ogg
1507657267_2752670788,9/BN/en/1507657267_2752670788/background.m4a,9/BN/en/1507657267_2752670788/mix.m4a,9/BN/en/1507657267_2752670788/vocal.ogg
1638529980_2846479404,8/FR/en/1638529980_2846479404/background.m4a,8/FR/en/1638529980_2846479404/mix.m4a,8/FR/en/1638529980_2846479404/vocal.ogg
100692808_2814765411,5/US/en/100692808_2824147532/background.m4a,5/US/en/100692808_2824147532/mix.m4a,5/US/en/100692808_2814765411/vocal2.ogg
102283998_2807866065,19/SE/en/102283998_2811886021/background.m4a,19/SE/en/102283998_2811886021/mix.m4a,19/SE/en/102283998_2807866065/vocal2.ogg
1213114536_2751371373,10/FR/en/1213114536_2758853233/background.m4a,10/FR/en/1213114536_2758853233/mix.m4a,10/FR/en/1213114536_2751371373/vocal2.ogg
1393675686_2802243511,11/MY/en/1393675686_2806168267/background.m4a,11/MY/en/1393675686_2806168267/mix.m4a,11/MY/en/1393675686_2802243511/vocal2.ogg
1507657267_2742382705,7/MY/en/1507657267_2742481579/background.m4a,7/MY/en/1507657267_2742481579/mix.m4a,7/MY/en/1507657267_2742382705/vocal2.ogg
1638529980_2843034494,8/FR/en/1638529980_2846479404/background.m4a,8/FR/en/1638529980_2846479404/mix.m4a,8/FR/en/1638529980_2843034494/vocal2.ogg
1006982881_2814052901,19/BN/en/1006982881_2814052901/background.m4a,19/BN/en/1006982881_2814052901/mix.m4a,19/BN/en/1006982881_2814052901/vocal.ogg
1033767833_2727815193,7/MY/en/1033767833_2727815193/background.m4a,7/MY/en/1033767833_2727815193/mix.m4a,7/MY/en/1033767833_2727815193/vocal.ogg
1144619770_2714695530,17/AE/en/1144619770_2714695530/background.m4a,17/AE/en/1144619770_2714695530/mix.m4a,17/AE/en/1144619770_2714695530/vocal.ogg
1204499276_2797254523,20/SA/en/1204499276_2797254523/background.m4a,20/SA/en/1204499276_2797254523/mix.m4a,20/SA/en/1204499276_2797254523/vocal.ogg
1007110437_2889558682,11/JP/en/1007110437_2889558682/background.m4a,11/JP/en/1007110437_2889558682/mix.m4a,11/JP/en/1007110437_2889558682/vocal.ogg
1007110437_2932216398,8/JP/en/1007110437_2932216398/background.m4a,8/JP/en/1007110437_2932216398/mix.m4a,8/JP/en/1007110437_2932216398/vocal.ogg
127512924_2884882972,6/NL/en/127512924_2884882972/background.m4a,6/NL/en/127512924_2884882972/mix.m4a,6/NL/en/127512924_2884882972/vocal.ogg
1618341834_2930224047,12/GB/en/1618341834_2930224047/background.m4a,12/GB/en/1618341834_2930224047/mix.m4a,12/GB/en/1618341834_2930224047/vocal.ogg
1618341834_2972216101,8/GB/en/1618341834_2972216101/background.m4a,8/GB/en/1618341834_2972216101/mix.m4a,8/GB/en/1618341834_2972216101/vocal.ogg
1845538763_2851181425,20/FR/en/1845538763_2851181425/background.m4a,20/FR/en/1845538763_2851181425/mix.m4a,20/FR/en/1845538763_2851181425/vocal.ogg
1938969356_2775514130,9/DE/en/1938969356_2775514130/background.m4a,9/DE/en/1938969356_2775514130/mix.m4a,9/DE/en/1938969356_2775514130/vocal.ogg
1949025651_2920714810,6/FR/en/1949025651_2920714810/background.m4a,6/FR/en/1949025651_2920714810/mix.m4a,6/FR/en/1949025651_2920714810/vocal.ogg
1949025651_2920730929,10/FR/en/1949025651_2920730929/background.m4a,10/FR/en/1949025651_2920730929/mix.m4a,10/FR/en/1949025651_2920730929/vocal.ogg
1949025651_2948889450,7/FR/en/1949025651_2948889450/background.m4a,7/FR/en/1949025651_2948889450/mix.m4a,7/FR/en/1949025651_2948889450/vocal.ogg
2068791679_2938087336,18/US/en/2068791679_2938087336/background.m4a,18/US/en/2068791679_2938087336/mix.m4a,18/US/en/2068791679_2938087336/vocal.ogg
2068791679_2942019721,8/US/en/2068791679_2942019721/background.m4a,8/US/en/2068791679_2942019721/mix.m4a,8/US/en/2068791679_2942019721/vocal.ogg
2085656982_2993538641,17/EG/en/2085656982_2993538641/background.m4a,17/EG/en/2085656982_2993538641/mix.m4a,17/EG/en/2085656982_2993538641/vocal.ogg
250530197_2756898570,11/CA/en/250530197_2756898570/background.m4a,11/CA/en/250530197_2756898570/mix.m4a,11/CA/en/250530197_2756898570/vocal.ogg
250530197_2760887532,18/CA/en/250530197_2760887532/background.m4a,18/CA/en/250530197_2760887532/mix.m4a,18/CA/en/250530197_2760887532/vocal.ogg
250530197_2772174900,19/CA/en/250530197_2772174900/background.m4a,19/CA/en/250530197_2772174900/mix.m4a,19/CA/en/250530197_2772174900/vocal.ogg
250530197_2787155335,9/CA/en/250530197_2787155335/background.m4a,9/CA/en/250530197_2787155335/mix.m4a,9/CA/en/250530197_2787155335/vocal.ogg
597131346_2818975811,10/US/en/597131346_2818975811/background.m4a,10/US/en/597131346_2818975811/mix.m4a,10/US/en/597131346_2818975811/vocal.ogg
669274820_2931478460,19/FR/en/669274820_2931478460/background.m4a,19/FR/en/669274820_2931478460/mix.m4a,19/FR/en/669274820_2931478460/vocal.ogg
1007176901_2804864735,8/PH/en/1007176901_2804864735/background.m4a,8/PH/en/1007176901_2804864735/mix.m4a,8/PH/en/1007176901_2804864735/vocal.ogg
1027905480_2715907992,17/LB/en/1027905480_2715907992/background.m4a,17/LB/en/1027905480_2715907992/mix.m4a,17/LB/en/1027905480_2715907992/vocal.ogg
1046325959_2839848247,18/US/en/1046325959_2839848247/background.m4a,18/US/en/1046325959_2839848247/mix.m4a,18/US/en/1046325959_2839848247/vocal.ogg
1046325959_2850260590,10/US/en/1046325959_2850260590/background.m4a,10/US/en/1046325959_2850260590/mix.m4a,10/US/en/1046325959_2850260590/vocal.ogg
110542573_2749421089,18/US/en/110542573_2749421089/background.m4a,18/US/en/110542573_2749421089/mix.m4a,18/US/en/110542573_2749421089/vocal.ogg
1275495090_2777484531,7/BR/en/1275495090_2777484531/background.m4a,7/BR/en/1275495090_2777484531/mix.m4a,7/BR/en/1275495090_2777484531/vocal.ogg
1627017330_2739606926,6/US/en/1627017330_2739606926/background.m4a,6/US/en/1627017330_2739606926/mix.m4a,6/US/en/1627017330_2739606926/vocal.ogg
172546464_2726377654,19/PH/en/172546464_2726377654/background.m4a,19/PH/en/172546464_2726377654/mix.m4a,19/PH/en/172546464_2726377654/vocal.ogg
1897421309_2747200925,11/CH/en/1897421309_2747200925/background.m4a,11/CH/en/1897421309_2747200925/mix.m4a,11/CH/en/1897421309_2747200925/vocal.ogg
1897421309_2747216989,9/CH/en/1897421309_2747216989/background.m4a,9/CH/en/1897421309_2747216989/mix.m4a,9/CH/en/1897421309_2747216989/vocal.ogg
1897421309_2754746595,8/CH/en/1897421309_2754746595/background.m4a,8/CH/en/1897421309_2754746595/mix.m4a,8/CH/en/1897421309_2754746595/vocal.ogg
1930974114_2707165849,9/BR/en/1930974114_2707165849/background.m4a,9/BR/en/1930974114_2707165849/mix.m4a,9/BR/en/1930974114_2707165849/vocal.ogg
1930974114_2741758095,10/BR/en/1930974114_2741758095/background.m4a,10/BR/en/1930974114_2741758095/mix.m4a,10/BR/en/1930974114_2741758095/vocal.ogg
1007494601_2773917559,18/DE/en/1007494601_2773917559/background.m4a,18/DE/en/1007494601_2773917559/mix.m4a,18/DE/en/1007494601_2773917559/vocal.ogg
118505179_2779543480,9/AZ/en/118505179_2779543480/background.m4a,9/AZ/en/118505179_2779543480/mix.m4a,9/AZ/en/118505179_2779543480/vocal.ogg
1007564271_2972366155,6/CL/en/1007564271_2972366155/background.m4a,6/CL/en/1007564271_2972366155/mix.m4a,6/CL/en/1007564271_2972366155/vocal.ogg
1009133816_2998036266,18/DE/en/1009133816_2998036266/background.m4a,18/DE/en/1009133816_2998036266/mix.m4a,18/DE/en/1009133816_2998036266/vocal.ogg
1007594636_2765317040,19/AE/en/1007594636_2765317040/background.m4a,19/AE/en/1007594636_2765317040/mix.m4a,19/AE/en/1007594636_2765317040/vocal.ogg
1019899137_2787472603,11/PH/en/1019899137_2787472603/background.m4a,11/PH/en/1019899137_2787472603/mix.m4a,11/PH/en/1019899137_2787472603/vocal.ogg
1019899137_2793273722,7/PH/en/1019899137_2793273722/background.m4a,7/PH/en/1019899137_2793273722/mix.m4a,7/PH/en/1019899137_2793273722/vocal.ogg
1022281990_2765528688,6/MY/en/1022281990_2765528688/background.m4a,6/MY/en/1022281990_2765528688/mix.m4a,6/MY/en/1022281990_2765528688/vocal.ogg
1007697970_2864967157,5/FI/en/1007697970_2864967157/background.m4a,5/FI/en/1007697970_2864967157/mix.m4a,5/FI/en/1007697970_2864967157/vocal.ogg
100986748_2793211366,19/US/en/100986748_2793211366/background.m4a,19/US/en/100986748_2793211366/mix.m4a,19/US/en/100986748_2793211366/vocal.ogg
1061288191_2809307846,10/DE/en/1061288191_2809307846/background.m4a,10/DE/en/1061288191_2809307846/mix.m4a,10/DE/en/1061288191_2809307846/vocal.ogg
108137887_2777475713,9/US/en/108137887_2777475713/background.m4a,9/US/en/108137887_2777475713/mix.m4a,9/US/en/108137887_2777475713/vocal.ogg
1160959070_2754961429,9/AT/en/1160959070_2754961429/background.m4a,9/AT/en/1160959070_2754961429/mix.m4a,9/AT/en/1160959070_2754961429/vocal.ogg
1168951414_2800095543,18/US/en/1168951414_2800095543/background.m4a,18/US/en/1168951414_2800095543/mix.m4a,18/US/en/1168951414_2800095543/vocal.ogg
1351367577_2780994911,9/IT/en/1351367577_2780994911/background.m4a,9/IT/en/1351367577_2780994911/mix.m4a,9/IT/en/1351367577_2780994911/vocal.ogg
1368620117_2849915169,17/FR/en/1368620117_2849915169/background.m4a,17/FR/en/1368620117_2849915169/mix.m4a,17/FR/en/1368620117_2849915169/vocal.ogg
1426986277_2809762184,10/US/en/1426986277_2809762184/background.m4a,10/US/en/1426986277_2809762184/mix.m4a,10/US/en/1426986277_2809762184/vocal.ogg
1426986277_2840750574,11/US/en/1426986277_2840750574/background.m4a,11/US/en/1426986277_2840750574/mix.m4a,11/US/en/1426986277_2840750574/vocal.ogg
1607626586_2823778912,8/PH/en/1607626586_2823778912/background.m4a,8/PH/en/1607626586_2823778912/mix.m4a,8/PH/en/1607626586_2823778912/vocal.ogg
1607626586_2823793107,8/PH/en/1607626586_2823793107/background.m4a,8/PH/en/1607626586_2823793107/mix.m4a,8/PH/en/1607626586_2823793107/vocal.ogg
1007982507_3002237972,7/US/en/1007982507_3002237972/background.m4a,7/US/en/1007982507_3002237972/mix.m4a,7/US/en/1007982507_3002237972/vocal.ogg
1008048242_2726192060,19/GB/en/1008048242_2726192060/background.m4a,19/GB/en/1008048242_2726192060/mix.m4a,19/GB/en/1008048242_2726192060/vocal.ogg
1029864477_2729460015,19/KW/en/1029864477_2729460015/background.m4a,19/KW/en/1029864477_2729460015/mix.m4a,19/KW/en/1029864477_2729460015/vocal.ogg
1008053039_2932675673,6/HK/en/1008053039_2932675673/background.m4a,6/HK/en/1008053039_2932675673/mix.m4a,6/HK/en/1008053039_2932675673/vocal.ogg
1008059168_2937674788,19/GB/en/1008059168_2937674788/background.m4a,19/GB/en/1008059168_2937674788/mix.m4a,19/GB/en/1008059168_2937674788/vocal.ogg
1008294322_2715905312,5/PH/en/1008294322_2715905312/background.m4a,5/PH/en/1008294322_2715905312/mix.m4a,5/PH/en/1008294322_2715905312/vocal.ogg
1008317010_2811914593,18/JP/en/1008317010_2811914593/background.m4a,18/JP/en/1008317010_2811914593/mix.m4a,18/JP/en/1008317010_2811914593/vocal.ogg
1008317010_2812011866,7/JP/en/1008317010_2812011866/background.m4a,7/JP/en/1008317010_2812011866/mix.m4a,7/JP/en/1008317010_2812011866/vocal.ogg
1008317010_2828743040,7/JP/en/1008317010_2828743040/background.m4a,7/JP/en/1008317010_2828743040/mix.m4a,7/JP/en/1008317010_2828743040/vocal.ogg
276017525_2733707407,10/DE/en/276017525_2733707407/background.m4a,10/DE/en/276017525_2733707407/mix.m4a,10/DE/en/276017525_2733707407/vocal.ogg
276017525_2741643141,11/DE/en/276017525_2741643141/background.m4a,11/DE/en/276017525_2741643141/mix.m4a,11/DE/en/276017525_2741643141/vocal.ogg
423449874_2775625458,19/AT/en/423449874_2775625458/background.m4a,19/AT/en/423449874_2775625458/mix.m4a,19/AT/en/423449874_2775625458/vocal.ogg
552168409_2920341747,7/FR/en/552168409_2920341747/background.m4a,7/FR/en/552168409_2920341747/mix.m4a,7/FR/en/552168409_2920341747/vocal.ogg
552168409_2920779532,6/MY/en/552168409_2920779532/background.m4a,6/MY/en/552168409_2920779532/mix.m4a,6/MY/en/552168409_2920779532/vocal.ogg
552168409_2927647939,10/MY/en/552168409_2927647939/background.m4a,10/MY/en/552168409_2927647939/mix.m4a,10/MY/en/552168409_2927647939/vocal.ogg
904780756_2840044329,17/JP/en/904780756_2840044329/background.m4a,17/JP/en/904780756_2840044329/mix.m4a,17/JP/en/904780756_2840044329/vocal.ogg
1008317010_2806488205,18/JP/en/1008317010_2811914593/background.m4a,18/JP/en/1008317010_2811914593/mix.m4a,18/JP/en/1008317010_2806488205/vocal2.ogg
423449874_2771962150,19/AT/en/423449874_2775625458/background.m4a,19/AT/en/423449874_2775625458/mix.m4a,19/AT/en/423449874_2771962150/vocal2.ogg
552168409_2915658426,10/MY/en/552168409_2927647939/background.m4a,10/MY/en/552168409_2927647939/mix.m4a,10/MY/en/552168409_2915658426/vocal2.ogg
100831717_2879478179,8/GB/en/100831717_2879478179/background.m4a,8/GB/en/100831717_2879478179/mix.m4a,8/GB/en/100831717_2879478179/vocal.ogg
100831717_2885296649,17/CA/en/100831717_2885296649/background.m4a,17/CA/en/100831717_2885296649/mix.m4a,17/CA/en/100831717_2885296649/vocal.ogg
1058032167_2900593430,7/FR/en/1058032167_2900593430/background.m4a,7/FR/en/1058032167_2900593430/mix.m4a,7/FR/en/1058032167_2900593430/vocal.ogg
1058032167_2902221124,12/MA/en/1058032167_2902221124/background.m4a,12/MA/en/1058032167_2902221124/mix.m4a,12/MA/en/1058032167_2902221124/vocal.ogg
1058032167_2902396084,9/DE/en/1058032167_2902396084/background.m4a,9/DE/en/1058032167_2902396084/mix.m4a,9/DE/en/1058032167_2902396084/vocal.ogg
1058032167_2905563403,18/BR/en/1058032167_2905563403/background.m4a,18/BR/en/1058032167_2905563403/mix.m4a,18/BR/en/1058032167_2905563403/vocal.ogg
1127569607_2872496729,6/CA/en/1127569607_2872496729/background.m4a,6/CA/en/1127569607_2872496729/mix.m4a,6/CA/en/1127569607_2872496729/vocal.ogg
1127569607_2872530052,18/SA/en/1127569607_2872530052/background.m4a,18/SA/en/1127569607_2872530052/mix.m4a,18/SA/en/1127569607_2872530052/vocal.ogg
1141808180_2873280388,11/JP/en/1141808180_2873280388/background.m4a,11/JP/en/1141808180_2873280388/mix.m4a,11/JP/en/1141808180_2873280388/vocal.ogg
1141808180_2874225342,8/US/en/1141808180_2874225342/background.m4a,8/US/en/1141808180_2874225342/mix.m4a,8/US/en/1141808180_2874225342/vocal.ogg
115427392_2873709962,12/MM/en/115427392_2873709962/background.m4a,12/MM/en/115427392_2873709962/mix.m4a,12/MM/en/115427392_2873709962/vocal.ogg
115427392_2873830958,7/PH/en/115427392_2873830958/background.m4a,7/PH/en/115427392_2873830958/mix.m4a,7/PH/en/115427392_2873830958/vocal.ogg
115427392_2880228795,6/MY/en/115427392_2880228795/background.m4a,6/MY/en/115427392_2880228795/mix.m4a,6/MY/en/115427392_2880228795/vocal.ogg
115427392_2884210610,7/IN/en/115427392_2884210610/background.m4a,7/IN/en/115427392_2884210610/mix.m4a,7/IN/en/115427392_2884210610/vocal.ogg
115427392_2884735308,20/TH/en/115427392_2884735308/background.m4a,20/TH/en/115427392_2884735308/mix.m4a,20/TH/en/115427392_2884735308/vocal.ogg
1174193748_2871898351,11/GB/en/1174193748_2871898351/background.m4a,11/GB/en/1174193748_2871898351/mix.m4a,11/GB/en/1174193748_2871898351/vocal.ogg
1174193748_2872822654,7/PH/en/1174193748_2872822654/background.m4a,7/PH/en/1174193748_2872822654/mix.m4a,7/PH/en/1174193748_2872822654/vocal.ogg
1174193748_2874454029,6/BR/en/1174193748_2874454029/background.m4a,6/BR/en/1174193748_2874454029/mix.m4a,6/BR/en/1174193748_2874454029/vocal.ogg
1249901942_2874036631,11/MM/en/1249901942_2874036631/background.m4a,11/MM/en/1249901942_2874036631/mix.m4a,11/MM/en/1249901942_2874036631/vocal.ogg
1296295924_2871210620,9/NP/en/1296295924_2871210620/background.m4a,9/NP/en/1296295924_2871210620/mix.m4a,9/NP/en/1296295924_2871210620/vocal.ogg
1296295924_2871420336,19/PH/en/1296295924_2871420336/background.m4a,19/PH/en/1296295924_2871420336/mix.m4a,19/PH/en/1296295924_2871420336/vocal.ogg
130936179_2875798111,19/KH/en/130936179_2875798111/background.m4a,19/KH/en/130936179_2875798111/mix.m4a,19/KH/en/130936179_2875798111/vocal.ogg
100831717_2874139083,17/CA/en/100831717_2885296649/background.m4a,17/CA/en/100831717_2885296649/mix.m4a,17/CA/en/100831717_2874139083/vocal2.ogg
1058032167_2897224098,12/MA/en/1058032167_2902221124/background.m4a,12/MA/en/1058032167_2902221124/mix.m4a,12/MA/en/1058032167_2897224098/vocal2.ogg
1127569607_2872027073,18/SA/en/1127569607_2872530052/background.m4a,18/SA/en/1127569607_2872530052/mix.m4a,18/SA/en/1127569607_2872027073/vocal2.ogg
1141808180_2873247100,11/JP/en/1141808180_2873280388/background.m4a,11/JP/en/1141808180_2873280388/mix.m4a,11/JP/en/1141808180_2873247100/vocal2.ogg
115427392_2873630776,12/MM/en/115427392_2873709962/background.m4a,12/MM/en/115427392_2873709962/mix.m4a,12/MM/en/115427392_2873630776/vocal2.ogg
1174193748_2871744918,11/GB/en/1174193748_2871898351/background.m4a,11/GB/en/1174193748_2871898351/mix.m4a,11/GB/en/1174193748_2871744918/vocal2.ogg
1296295924_2870967320,19/PH/en/1296295924_2871420336/background.m4a,19/PH/en/1296295924_2871420336/mix.m4a,19/PH/en/1296295924_2870967320/vocal2.ogg
130936179_2875347461,19/KH/en/130936179_2875798111/background.m4a,19/KH/en/130936179_2875798111/mix.m4a,19/KH/en/130936179_2875347461/vocal2.ogg
1008318122_2831816861,19/AE/en/1008318122_2831816861/background.m4a,19/AE/en/1008318122_2831816861/mix.m4a,19/AE/en/1008318122_2831816861/vocal.ogg
100833904_2735728780,10/US/en/100833904_2735728780/background.m4a,10/US/en/100833904_2735728780/mix.m4a,10/US/en/100833904_2735728780/vocal.ogg
1008477742_2852942193,9/US/en/1008477742_2852942193/background.m4a,9/US/en/1008477742_2852942193/mix.m4a,9/US/en/1008477742_2852942193/vocal.ogg
1008477742_2857378074,7/PH/en/1008477742_2857378074/background.m4a,7/PH/en/1008477742_2857378074/mix.m4a,7/PH/en/1008477742_2857378074/vocal.ogg
1008477742_2860915050,18/PH/en/1008477742_2860915050/background.m4a,18/PH/en/1008477742_2860915050/mix.m4a,18/PH/en/1008477742_2860915050/vocal.ogg
1040752978_2887540017,9/PH/en/1040752978_2887540017/background.m4a,9/PH/en/1040752978_2887540017/mix.m4a,9/PH/en/1040752978_2887540017/vocal.ogg
1040752978_2887594268,9/CN/en/1040752978_2887594268/background.m4a,9/CN/en/1040752978_2887594268/mix.m4a,9/CN/en/1040752978_2887594268/vocal.ogg
1040752978_2887601332,8/PH/en/1040752978_2887601332/background.m4a,8/PH/en/1040752978_2887601332/mix.m4a,8/PH/en/1040752978_2887601332/vocal.ogg
1040752978_2887642826,8/HK/en/1040752978_2887642826/background.m4a,8/HK/en/1040752978_2887642826/mix.m4a,8/HK/en/1040752978_2887642826/vocal.ogg
1040752978_2887703489,17/PH/en/1040752978_2887703489/background.m4a,17/PH/en/1040752978_2887703489/mix.m4a,17/PH/en/1040752978_2887703489/vocal.ogg
1040752978_2887806337,8/PH/en/1040752978_2887806337/background.m4a,8/PH/en/1040752978_2887806337/mix.m4a,8/PH/en/1040752978_2887806337/vocal.ogg
1040752978_2887981940,10/SA/en/1040752978_2887981940/background.m4a,10/SA/en/1040752978_2887981940/mix.m4a,10/SA/en/1040752978_2887981940/vocal.ogg
1040752978_2890261958,6/SA/en/1040752978_2890261958/background.m4a,6/SA/en/1040752978_2890261958/mix.m4a,6/SA/en/1040752978_2890261958/vocal.ogg
1040752978_2890718265,6/HK/en/1040752978_2890718265/background.m4a,6/HK/en/1040752978_2890718265/mix.m4a,6/HK/en/1040752978_2890718265/vocal.ogg
1040752978_2891751210,11/KW/en/1040752978_2891751210/background.m4a,11/KW/en/1040752978_2891751210/mix.m4a,11/KW/en/1040752978_2891751210/vocal.ogg
1040752978_2891816294,19/CA/en/1040752978_2891816294/background.m4a,19/CA/en/1040752978_2891816294/mix.m4a,19/CA/en/1040752978_2891816294/vocal.ogg
1052105155_2848809037,7/PH/en/1052105155_2848809037/background.m4a,7/PH/en/1052105155_2848809037/mix.m4a,7/PH/en/1052105155_2848809037/vocal.ogg
1052105155_2849134901,8/HK/en/1052105155_2849134901/background.m4a,8/HK/en/1052105155_2849134901/mix.m4a,8/HK/en/1052105155_2849134901/vocal.ogg
1052105155_2859020300,10/HK/en/1052105155_2859020300/background.m4a,10/HK/en/1052105155_2859020300/mix.m4a,10/HK/en/1052105155_2859020300/vocal.ogg
1052105155_2861834870,18/PH/en/1052105155_2861834870/background.m4a,18/PH/en/1052105155_2861834870/mix.m4a,18/PH/en/1052105155_2861834870/vocal.ogg
1079833579_2756292029,11/KW/en/1079833579_2756292029/background.m4a,11/KW/en/1079833579_2756292029/mix.m4a,11/KW/en/1079833579_2756292029/vocal.ogg
1079833579_2762668846,18/SA/en/1079833579_2762668846/background.m4a,18/SA/en/1079833579_2762668846/mix.m4a,18/SA/en/1079833579_2762668846/vocal.ogg
1125104217_2706819473,7/PH/en/1125104217_2706819473/background.m4a,7/PH/en/1125104217_2706819473/mix.m4a,7/PH/en/1125104217_2706819473/vocal.ogg
1125104217_2715575926,5/AE/en/1125104217_2715575926/background.m4a,5/AE/en/1125104217_2715575926/mix.m4a,5/AE/en/1125104217_2715575926/vocal.ogg
1125104217_2837460331,18/PH/en/1125104217_2837460331/background.m4a,18/PH/en/1125104217_2837460331/mix.m4a,18/PH/en/1125104217_2837460331/vocal.ogg
1125104217_2840440040,6/PH/en/1125104217_2840440040/background.m4a,6/PH/en/1125104217_2840440040/mix.m4a,6/PH/en/1125104217_2840440040/vocal.ogg
1125104217_2941598401,19/PH/en/1125104217_2941598401/background.m4a,19/PH/en/1125104217_2941598401/mix.m4a,19/PH/en/1125104217_2941598401/vocal.ogg
1008477742_2847879624,18/PH/en/1008477742_2860915050/background.m4a,18/PH/en/1008477742_2860915050/mix.m4a,18/PH/en/1008477742_2847879624/vocal2.ogg
1040752978_2887492234,10/SA/en/1040752978_2887981940/background.m4a,10/SA/en/1040752978_2887981940/mix.m4a,10/SA/en/1040752978_2887492234/vocal2.ogg
1052105155_2848789141,10/HK/en/1052105155_2859020300/background.m4a,10/HK/en/1052105155_2859020300/mix.m4a,10/HK/en/1052105155_2848789141/vocal2.ogg
1079833579_2755907259,11/KW/en/1079833579_2756292029/background.m4a,11/KW/en/1079833579_2756292029/mix.m4a,11/KW/en/1079833579_2755907259/vocal2.ogg
1125104217_2706448420,5/AE/en/1125104217_2715575926/background.m4a,5/AE/en/1125104217_2715575926/mix.m4a,5/AE/en/1125104217_2706448420/vocal2.ogg
1125104217_2836714876,18/PH/en/1125104217_2837460331/background.m4a,18/PH/en/1125104217_2837460331/mix.m4a,18/PH/en/1125104217_2836714876/vocal2.ogg
1125104217_2940965398,19/PH/en/1125104217_2941598401/background.m4a,19/PH/en/1125104217_2941598401/mix.m4a,19/PH/en/1125104217_2940965398/vocal2.ogg
1008527115_2711724910,6/MY/en/1008527115_2711724910/background.m4a,6/MY/en/1008527115_2711724910/mix.m4a,6/MY/en/1008527115_2711724910/vocal.ogg
1017868696_2713049115,6/TW/en/1017868696_2713049115/background.m4a,6/TW/en/1017868696_2713049115/mix.m4a,6/TW/en/1017868696_2713049115/vocal.ogg
1017868696_2713162611,7/HK/en/1017868696_2713162611/background.m4a,7/HK/en/1017868696_2713162611/mix.m4a,7/HK/en/1017868696_2713162611/vocal.ogg
1017868696_2713169386,7/TW/en/1017868696_2713169386/background.m4a,7/TW/en/1017868696_2713169386/mix.m4a,7/TW/en/1017868696_2713169386/vocal.ogg
1017868696_2713725922,9/HK/en/1017868696_2713725922/background.m4a,9/HK/en/1017868696_2713725922/mix.m4a,9/HK/en/1017868696_2713725922/vocal.ogg
1017868696_2714829992,8/TW/en/1017868696_2714829992/background.m4a,8/TW/en/1017868696_2714829992/mix.m4a,8/TW/en/1017868696_2714829992/vocal.ogg
1017868696_2714938067,6/TW/en/1017868696_2714938067/background.m4a,6/TW/en/1017868696_2714938067/mix.m4a,6/TW/en/1017868696_2714938067/vocal.ogg
1017868696_2719122468,20/TW/en/1017868696_2719122468/background.m4a,20/TW/en/1017868696_2719122468/mix.m4a,20/TW/en/1017868696_2719122468/vocal.ogg
1077177499_2707473567,6/MY/en/1077177499_2707473567/background.m4a,6/MY/en/1077177499_2707473567/mix.m4a,6/MY/en/1077177499_2707473567/vocal.ogg
1008527115_2711295591,6/MY/en/1008527115_2711724910/background.m4a,6/MY/en/1008527115_2711724910/mix.m4a,6/MY/en/1008527115_2711295591/vocal2.ogg
1017868696_2713037781,20/TW/en/1017868696_2719122468/background.m4a,20/TW/en/1017868696_2719122468/mix.m4a,20/TW/en/1017868696_2713037781/vocal2.ogg
1077177499_2704417561,6/MY/en/1077177499_2707473567/background.m4a,6/MY/en/1077177499_2707473567/mix.m4a,6/MY/en/1077177499_2704417561/vocal2.ogg
1008651260_2789319081,19/MY/en/1008651260_2789319081/background.m4a,19/MY/en/1008651260_2789319081/mix.m4a,19/MY/en/1008651260_2789319081/vocal.ogg
1008651260_2798283603,10/SA/en/1008651260_2798283603/background.m4a,10/SA/en/1008651260_2798283603/mix.m4a,10/SA/en/1008651260_2798283603/vocal.ogg
1049929225_2836650138,6/PH/en/1049929225_2836650138/background.m4a,6/PH/en/1049929225_2836650138/mix.m4a,6/PH/en/1049929225_2836650138/vocal.ogg
1049929225_2836696173,17/AE/en/1049929225_2836696173/background.m4a,17/AE/en/1049929225_2836696173/mix.m4a,17/AE/en/1049929225_2836696173/vocal.ogg
1049929225_2836740396,11/HK/en/1049929225_2836740396/background.m4a,11/HK/en/1049929225_2836740396/mix.m4a,11/HK/en/1049929225_2836740396/vocal.ogg
