perf_key,background_path,mix_path,vocal_path
1995024692_2777010604,10/PH/en/1995024692_2777010604/background.m4a,10/PH/en/1995024692_2777010604/mix.m4a,10/PH/en/1995024692_2777010604/vocal.ogg
1969944456_2733670300,10/PR/en/1969944456_2733670300/background.m4a,10/PR/en/1969944456_2733670300/mix.m4a,10/PR/en/1969944456_2733670300/vocal.ogg
1378928606_2798577677,10/US/en/1378928606_2798577677/background.m4a,10/US/en/1378928606_2798577677/mix.m4a,10/US/en/1378928606_2798577677/vocal.ogg
1243243761_2875846954,10/TW/en/1243243761_2875846954/background.m4a,10/TW/en/1243243761_2875846954/mix.m4a,10/TW/en/1243243761_2875846954/vocal.ogg
1046690545_2711502577,10/US/en/1046690545_2711502577/background.m4a,10/US/en/1046690545_2711502577/mix.m4a,10/US/en/1046690545_2711502577/vocal.ogg
1086196488_2883767942,10/US/en/1086196488_2883767942/background.m4a,10/US/en/1086196488_2883767942/mix.m4a,10/US/en/1086196488_2883767942/vocal.ogg
1131473323_2886846528,10/MY/en/1131473323_2886846528/background.m4a,10/MY/en/1131473323_2886846528/mix.m4a,10/MY/en/1131473323_2886846528/vocal.ogg
1172311463_2741095153,10/IT/en/1172311463_2741095153/background.m4a,10/IT/en/1172311463_2741095153/mix.m4a,10/IT/en/1172311463_2741095153/vocal.ogg
100350914_2811807821,10/US/en/100350914_2811807821/background.m4a,10/US/en/100350914_2811807821/mix.m4a,10/US/en/100350914_2811807821/vocal.ogg
194326642_2850383540,10/US/en/194326642_2850383540/background.m4a,10/US/en/194326642_2850383540/mix.m4a,10/US/en/194326642_2850383540/vocal.ogg
1539323885_2757818519,10/BR/en/1539323885_2757818519/background.m4a,10/BR/en/1539323885_2757818519/mix.m4a,10/BR/en/1539323885_2757818519/vocal.ogg
1465326573_2830153630,10/MY/en/1465326573_2830153630/background.m4a,10/MY/en/1465326573_2830153630/mix.m4a,10/MY/en/1465326573_2830153630/vocal.ogg
856812976_2830601861,10/US/en/856812976_2830601861/background.m4a,10/US/en/856812976_2830601861/mix.m4a,10/US/en/856812976_2830601861/vocal.ogg
1442188864_3022044901,10/PH/en/1442188864_3022044901/background.m4a,10/PH/en/1442188864_3022044901/mix.m4a,10/PH/en/1442188864_3022044901/vocal.ogg
749994250_2897961821,10/BN/en/749994250_2897961821/background.m4a,10/BN/en/749994250_2897961821/mix.m4a,10/BN/en/749994250_2897961821/vocal.ogg
1408489091_2719979042,10/GB/en/1408489091_2719979042/background.m4a,10/GB/en/1408489091_2719979042/mix.m4a,10/GB/en/1408489091_2719979042/vocal.ogg
1287780485_2783401219,10/US/en/1287780485_2783401219/background.m4a,10/US/en/1287780485_2783401219/mix.m4a,10/US/en/1287780485_2783401219/vocal.ogg
728334638_2779655887,10/JP/en/728334638_2779655887/background.m4a,10/JP/en/728334638_2779655887/mix.m4a,10/JP/en/728334638_2779655887/vocal.ogg
1996049086_2779298904,10/BR/en/1996049086_2779298904/background.m4a,10/BR/en/1996049086_2779298904/mix.m4a,10/BR/en/1996049086_2779298904/vocal.ogg
145021141_2807841516,10/US/en/145021141_2807841516/background.m4a,10/US/en/145021141_2807841516/mix.m4a,10/US/en/145021141_2807841516/vocal.ogg
1727171727_2850481492,10/CA/en/1727171727_2850481492/background.m4a,10/CA/en/1727171727_2850481492/mix.m4a,10/CA/en/1727171727_2850481492/vocal.ogg
513530323_2786598918,10/PH/en/513530323_2786598918/background.m4a,10/PH/en/513530323_2786598918/mix.m4a,10/PH/en/513530323_2786598918/vocal.ogg
1826140184_2831090404,10/NL/en/1826140184_2831090404/background.m4a,10/NL/en/1826140184_2831090404/mix.m4a,10/NL/en/1826140184_2831090404/vocal.ogg
276017525_2733707407,10/DE/en/276017525_2733707407/background.m4a,10/DE/en/276017525_2733707407/mix.m4a,10/DE/en/276017525_2733707407/vocal.ogg
1003784800_2830133897,10/CA/en/1003784800_2830133897/background.m4a,10/CA/en/1003784800_2830133897/mix.m4a,10/CA/en/1003784800_2830133897/vocal.ogg
1294333514_2842445298,10/BR/en/1294333514_2842445298/background.m4a,10/BR/en/1294333514_2842445298/mix.m4a,10/BR/en/1294333514_2842445298/vocal.ogg
1473212998_2783209942,10/US/en/1473212998_2783209942/background.m4a,10/US/en/1473212998_2783209942/mix.m4a,10/US/en/1473212998_2783209942/vocal.ogg
1080278513_2840035992,10/PH/en/1080278513_2840035992/background.m4a,10/PH/en/1080278513_2840035992/mix.m4a,10/PH/en/1080278513_2840035992/vocal.ogg
1012294602_2904936925,10/PH/en/1012294602_2904936925/background.m4a,10/PH/en/1012294602_2904936925/mix.m4a,10/PH/en/1012294602_2904936925/vocal.ogg
1131181813_2751290236,10/MY/en/1131181813_2751290236/background.m4a,10/MY/en/1131181813_2751290236/mix.m4a,10/MY/en/1131181813_2751290236/vocal.ogg
1594428891_2826843197,10/PH/en/1594428891_2826843197/background.m4a,10/PH/en/1594428891_2826843197/mix.m4a,10/PH/en/1594428891_2826843197/vocal.ogg
1086769003_2977677498,10/TH/en/1086769003_2977677498/background.m4a,10/TH/en/1086769003_2977677498/mix.m4a,10/TH/en/1086769003_2977677498/vocal.ogg
1394953781_2812934726,10/NO/en/1394953781_2812934726/background.m4a,10/NO/en/1394953781_2812934726/mix.m4a,10/NO/en/1394953781_2812934726/vocal.ogg
1031027098_2771541904,10/VN/en/1031027098_2771541904/background.m4a,10/VN/en/1031027098_2771541904/mix.m4a,10/VN/en/1031027098_2771541904/vocal.ogg
1799668015_2818388689,10/AF/en/1799668015_2818388689/background.m4a,10/AF/en/1799668015_2818388689/mix.m4a,10/AF/en/1799668015_2818388689/vocal.ogg
924414010_2709149701,10/DE/en/924414010_2709149701/background.m4a,10/DE/en/924414010_2709149701/mix.m4a,10/DE/en/924414010_2709149701/vocal.ogg
1444595557_2817117588,10/MA/en/1444595557_2817117588/background.m4a,10/MA/en/1444595557_2817117588/mix.m4a,10/MA/en/1444595557_2817117588/vocal.ogg
1033744625_3008229920,10/JP/en/1033744625_3008229920/background.m4a,10/JP/en/1033744625_3008229920/mix.m4a,10/JP/en/1033744625_3008229920/vocal.ogg
1383516458_2775957611,10/NP/en/1383516458_2775957611/background.m4a,10/NP/en/1383516458_2775957611/mix.m4a,10/NP/en/1383516458_2775957611/vocal.ogg
1616335867_2832461962,10/KW/en/1616335867_2832461962/background.m4a,10/KW/en/1616335867_2832461962/mix.m4a,10/KW/en/1616335867_2832461962/vocal.ogg
1155617885_2967573920,10/FR/en/1155617885_2967573920/background.m4a,10/FR/en/1155617885_2967573920/mix.m4a,10/FR/en/1155617885_2967573920/vocal.ogg
98161415_2823522801,10/PH/en/98161415_2823522801/background.m4a,10/PH/en/98161415_2823522801/mix.m4a,10/PH/en/98161415_2823522801/vocal.ogg
136925353_2734029007,10/TH/en/136925353_2734029007/background.m4a,10/TH/en/136925353_2734029007/mix.m4a,10/TH/en/136925353_2734029007/vocal.ogg
1527140572_2781058002,10/NO/en/1527140572_2781058002/background.m4a,10/NO/en/1527140572_2781058002/mix.m4a,10/NO/en/1527140572_2781058002/vocal.ogg
156463430_2707228109,10/GB/en/156463430_2707228109/background.m4a,10/GB/en/156463430_2707228109/mix.m4a,10/GB/en/156463430_2707228109/vocal.ogg
2005726928_2802350268,10/US/en/2005726928_2802350268/background.m4a,10/US/en/2005726928_2802350268/mix.m4a,10/US/en/2005726928_2802350268/vocal.ogg
1131632499_2710481329,10/IN/en/1131632499_2710481329/background.m4a,10/IN/en/1131632499_2710481329/mix.m4a,10/IN/en/1131632499_2710481329/vocal.ogg
1003959626_2726696146,10/HK/en/1003959626_2726696146/background.m4a,10/HK/en/1003959626_2726696146/mix.m4a,10/HK/en/1003959626_2726696146/vocal.ogg
1996350483_2779881469,10/US/en/1996350483_2779881469/background.m4a,10/US/en/1996350483_2779881469/mix.m4a,10/US/en/1996350483_2779881469/vocal.ogg
1832065965_2790382794,10/BR/en/1832065965_2790382794/background.m4a,10/BR/en/1832065965_2790382794/mix.m4a,10/BR/en/1832065965_2790382794/vocal.ogg
1131473323_2885829152,10/MY/en/1131473323_2885829152/background.m4a,10/MY/en/1131473323_2885829152/mix.m4a,10/MY/en/1131473323_2885829152/vocal.ogg
383003855_2754314857,10/GB/en/383003855_2754314857/background.m4a,10/GB/en/383003855_2754314857/mix.m4a,10/GB/en/383003855_2754314857/vocal.ogg
1090965029_2792684427,10/BE/en/1090965029_2792684427/background.m4a,10/BE/en/1090965029_2792684427/mix.m4a,10/BE/en/1090965029_2792684427/vocal.ogg
884769023_2736544933,10/IN/en/884769023_2736544933/background.m4a,10/IN/en/884769023_2736544933/mix.m4a,10/IN/en/884769023_2736544933/vocal.ogg
1721005312_2831455104,10/CA/en/1721005312_2831455104/background.m4a,10/CA/en/1721005312_2831455104/mix.m4a,10/CA/en/1721005312_2831455104/vocal.ogg
742023281_2808058476,10/BR/en/742023281_2808058476/background.m4a,10/BR/en/742023281_2808058476/mix.m4a,10/BR/en/742023281_2808058476/vocal.ogg
1087385082_2706350304,10/US/en/1087385082_2706350304/background.m4a,10/US/en/1087385082_2706350304/mix.m4a,10/US/en/1087385082_2706350304/vocal.ogg
284835844_2718752132,10/US/en/284835844_2718752132/background.m4a,10/US/en/284835844_2718752132/mix.m4a,10/US/en/284835844_2718752132/vocal.ogg
1037170397_2748083217,10/PH/en/1037170397_2748083217/background.m4a,10/PH/en/1037170397_2748083217/mix.m4a,10/PH/en/1037170397_2748083217/vocal.ogg
348060041_2764589777,10/ES/en/348060041_2764589777/background.m4a,10/ES/en/348060041_2764589777/mix.m4a,10/ES/en/348060041_2764589777/vocal.ogg
1667423344_2760971135,10/US/en/1667423344_2760971135/background.m4a,10/US/en/1667423344_2760971135/mix.m4a,10/US/en/1667423344_2760971135/vocal.ogg
1014230746_2720163855,10/AE/en/1014230746_2720163855/background.m4a,10/AE/en/1014230746_2720163855/mix.m4a,10/AE/en/1014230746_2720163855/vocal.ogg
1164451927_2809754959,10/BR/en/1164451927_2809754959/background.m4a,10/BR/en/1164451927_2809754959/mix.m4a,10/BR/en/1164451927_2809754959/vocal.ogg
815814241_2781302916,10/GB/en/815814241_2781302916/background.m4a,10/GB/en/815814241_2781302916/mix.m4a,10/GB/en/815814241_2781302916/vocal.ogg
1608130406_2707392361,10/US/en/1608130406_2707392361/background.m4a,10/US/en/1608130406_2707392361/mix.m4a,10/US/en/1608130406_2707392361/vocal.ogg
483233955_2730459193,10/AU/en/483233955_2730459193/background.m4a,10/AU/en/483233955_2730459193/mix.m4a,10/AU/en/483233955_2730459193/vocal.ogg
465798229_2787708611,10/MY/en/465798229_2787708611/background.m4a,10/MY/en/465798229_2787708611/mix.m4a,10/MY/en/465798229_2787708611/vocal.ogg
518891205_2843295015,10/US/en/518891205_2843295015/background.m4a,10/US/en/518891205_2843295015/mix.m4a,10/US/en/518891205_2843295015/vocal.ogg
208516732_2850743678,10/US/en/208516732_2850743678/background.m4a,10/US/en/208516732_2850743678/mix.m4a,10/US/en/208516732_2850743678/vocal.ogg
519026346_2808375069,10/PH/en/519026346_2808375069/background.m4a,10/PH/en/519026346_2808375069/mix.m4a,10/PH/en/519026346_2808375069/vocal.ogg
1040063776_2805678879,10/PH/en/1040063776_2805678879/background.m4a,10/PH/en/1040063776_2805678879/mix.m4a,10/PH/en/1040063776_2805678879/vocal.ogg
103827835_2736069317,10/US/en/103827835_2736069317/background.m4a,10/US/en/103827835_2736069317/mix.m4a,10/US/en/103827835_2736069317/vocal.ogg
1060254402_2705327493,11/DE/en/1060254402_2705327493/background.m4a,11/DE/en/1060254402_2705327493/mix.m4a,11/DE/en/1060254402_2705327493/vocal.ogg
367345216_2785324694,11/US/en/367345216_2785324694/background.m4a,11/US/en/367345216_2785324694/mix.m4a,11/US/en/367345216_2785324694/vocal.ogg
1577122111_2771972174,11/SA/en/1577122111_2771972174/background.m4a,11/SA/en/1577122111_2771972174/mix.m4a,11/SA/en/1577122111_2771972174/vocal.ogg
1619826128_2749024496,11/IT/en/1619826128_2749024496/background.m4a,11/IT/en/1619826128_2749024496/mix.m4a,11/IT/en/1619826128_2749024496/vocal.ogg
639973205_2727874664,11/US/en/639973205_2727874664/background.m4a,11/US/en/639973205_2727874664/mix.m4a,11/US/en/639973205_2727874664/vocal.ogg
1673758061_2706574960,11/RU/en/1673758061_2706574960/background.m4a,11/RU/en/1673758061_2706574960/mix.m4a,11/RU/en/1673758061_2706574960/vocal.ogg
1949484584_2846358708,11/US/en/1949484584_2846358708/background.m4a,11/US/en/1949484584_2846358708/mix.m4a,11/US/en/1949484584_2846358708/vocal.ogg
761994218_2743434343,11/AT/en/761994218_2743434343/background.m4a,11/AT/en/761994218_2743434343/mix.m4a,11/AT/en/761994218_2743434343/vocal.ogg
518443131_2810070604,11/IN/en/518443131_2810070604/background.m4a,11/IN/en/518443131_2810070604/mix.m4a,11/IN/en/518443131_2810070604/vocal.ogg
2017178888_2894776151,11/GB/en/2017178888_2894776151/background.m4a,11/GB/en/2017178888_2894776151/mix.m4a,11/GB/en/2017178888_2894776151/vocal.ogg
1118323464_2941812054,11/TH/en/1118323464_2941812054/background.m4a,11/TH/en/1118323464_2941812054/mix.m4a,11/TH/en/1118323464_2941812054/vocal.ogg
250530197_2813206040,11/CA/en/250530197_2813206040/background.m4a,11/CA/en/250530197_2813206040/mix.m4a,11/CA/en/250530197_2813206040/vocal.ogg
1017987937_2933936138,11/PH/en/1017987937_2933936138/background.m4a,11/PH/en/1017987937_2933936138/mix.m4a,11/PH/en/1017987937_2933936138/vocal.ogg
1266788777_2775549268,11/KW/en/1266788777_2775549268/background.m4a,11/KW/en/1266788777_2775549268/mix.m4a,11/KW/en/1266788777_2775549268/vocal.ogg
533342854_2821871510,11/MY/en/533342854_2821871510/background.m4a,11/MY/en/533342854_2821871510/mix.m4a,11/MY/en/533342854_2821871510/vocal.ogg
124035769_2792774458,11/US/en/124035769_2792774458/background.m4a,11/US/en/124035769_2792774458/mix.m4a,11/US/en/124035769_2792774458/vocal.ogg
1193194145_2776202694,11/DE/en/1193194145_2776202694/background.m4a,11/DE/en/1193194145_2776202694/mix.m4a,11/DE/en/1193194145_2776202694/vocal.ogg
1934883054_2852260520,11/GB/en/1934883054_2852260520/background.m4a,11/GB/en/1934883054_2852260520/mix.m4a,11/GB/en/1934883054_2852260520/vocal.ogg
388963367_2973594956,11/PH/en/388963367_2973594956/background.m4a,11/PH/en/388963367_2973594956/mix.m4a,11/PH/en/388963367_2973594956/vocal.ogg
1577489164_2785386370,11/CL/en/1577489164_2785386370/background.m4a,11/CL/en/1577489164_2785386370/mix.m4a,11/CL/en/1577489164_2785386370/vocal.ogg
1960530669_2709946610,11/US/en/1960530669_2709946610/background.m4a,11/US/en/1960530669_2709946610/mix.m4a,11/US/en/1960530669_2709946610/vocal.ogg
712600656_2841423576,11/MX/en/712600656_2841423576/background.m4a,11/MX/en/712600656_2841423576/mix.m4a,11/MX/en/712600656_2841423576/vocal.ogg
1813287345_2832801765,11/US/en/1813287345_2832801765/background.m4a,11/US/en/1813287345_2832801765/mix.m4a,11/US/en/1813287345_2832801765/vocal.ogg
533018290_2777457819,11/MY/en/533018290_2777457819/background.m4a,11/MY/en/533018290_2777457819/mix.m4a,11/MY/en/533018290_2777457819/vocal.ogg
115161019_2844162388,11/US/en/115161019_2844162388/background.m4a,11/US/en/115161019_2844162388/mix.m4a,11/US/en/115161019_2844162388/vocal.ogg
1370038396_2773203483,11/ZA/en/1370038396_2773203483/background.m4a,11/ZA/en/1370038396_2773203483/mix.m4a,11/ZA/en/1370038396_2773203483/vocal.ogg
1985385950_2783649316,11/US/en/1985385950_2783649316/background.m4a,11/US/en/1985385950_2783649316/mix.m4a,11/US/en/1985385950_2783649316/vocal.ogg
1006127554_2806825197,11/IN/en/1006127554_2806825197/background.m4a,11/IN/en/1006127554_2806825197/mix.m4a,11/IN/en/1006127554_2806825197/vocal.ogg
435912196_2730160847,11/US/en/435912196_2730160847/background.m4a,11/US/en/435912196_2730160847/mix.m4a,11/US/en/435912196_2730160847/vocal.ogg
893874441_2817016417,11/US/en/893874441_2817016417/background.m4a,11/US/en/893874441_2817016417/mix.m4a,11/US/en/893874441_2817016417/vocal.ogg
110519636_2807565131,11/TH/en/110519636_2807565131/background.m4a,11/TH/en/110519636_2807565131/mix.m4a,11/TH/en/110519636_2807565131/vocal.ogg
394495337_2846905417,11/PH/en/394495337_2846905417/background.m4a,11/PH/en/394495337_2846905417/mix.m4a,11/PH/en/394495337_2846905417/vocal.ogg
1042868511_2967643874,11/RU/en/1042868511_2967643874/background.m4a,11/RU/en/1042868511_2967643874/mix.m4a,11/RU/en/1042868511_2967643874/vocal.ogg
1032472588_2860282601,11/BR/en/1032472588_2860282601/background.m4a,11/BR/en/1032472588_2860282601/mix.m4a,11/BR/en/1032472588_2860282601/vocal.ogg
364674044_2780169695,11/US/en/364674044_2780169695/background.m4a,11/US/en/364674044_2780169695/mix.m4a,11/US/en/364674044_2780169695/vocal.ogg
1491947596_2972150480,11/IN/en/1491947596_2972150480/background.m4a,11/IN/en/1491947596_2972150480/mix.m4a,11/IN/en/1491947596_2972150480/vocal.ogg
1222984943_2878407573,11/SG/en/1222984943_2878407573/background.m4a,11/SG/en/1222984943_2878407573/mix.m4a,11/SG/en/1222984943_2878407573/vocal.ogg
410524713_2852603339,11/DE/en/410524713_2852603339/background.m4a,11/DE/en/410524713_2852603339/mix.m4a,11/DE/en/410524713_2852603339/vocal.ogg
716060634_2842675066,11/DE/en/716060634_2842675066/background.m4a,11/DE/en/716060634_2842675066/mix.m4a,11/DE/en/716060634_2842675066/vocal.ogg
196372469_2794365749,11/US/en/196372469_2794365749/background.m4a,11/US/en/196372469_2794365749/mix.m4a,11/US/en/196372469_2794365749/vocal.ogg
2003615899_2926670861,11/QA/en/2003615899_2926670861/background.m4a,11/QA/en/2003615899_2926670861/mix.m4a,11/QA/en/2003615899_2926670861/vocal.ogg
1013965552_2754933137,11/FR/en/1013965552_2754933137/background.m4a,11/FR/en/1013965552_2754933137/mix.m4a,11/FR/en/1013965552_2754933137/vocal.ogg
1681735776_2721928558,11/US/en/1681735776_2721928558/background.m4a,11/US/en/1681735776_2721928558/mix.m4a,11/US/en/1681735776_2721928558/vocal.ogg
1156358906_2813139762,11/US/en/1156358906_2813139762/background.m4a,11/US/en/1156358906_2813139762/mix.m4a,11/US/en/1156358906_2813139762/vocal.ogg
1051800854_2762713481,11/KW/en/1051800854_2762713481/background.m4a,11/KW/en/1051800854_2762713481/mix.m4a,11/KW/en/1051800854_2762713481/vocal.ogg
49873573_2790008224,11/SG/en/49873573_2790008224/background.m4a,11/SG/en/49873573_2790008224/mix.m4a,11/SG/en/49873573_2790008224/vocal.ogg
170292761_2934765045,11/US/en/170292761_2934765045/background.m4a,11/US/en/170292761_2934765045/mix.m4a,11/US/en/170292761_2934765045/vocal.ogg
391218532_2839278959,11/US/en/391218532_2839278959/background.m4a,11/US/en/391218532_2839278959/mix.m4a,11/US/en/391218532_2839278959/vocal.ogg
1109279717_2925798599,11/FI/en/1109279717_2925798599/background.m4a,11/FI/en/1109279717_2925798599/mix.m4a,11/FI/en/1109279717_2925798599/vocal.ogg
452224188_2765937644,11/SG/en/452224188_2765937644/background.m4a,11/SG/en/452224188_2765937644/mix.m4a,11/SG/en/452224188_2765937644/vocal.ogg
1023938754_2706053886,11/HK/en/1023938754_2706053886/background.m4a,11/HK/en/1023938754_2706053886/mix.m4a,11/HK/en/1023938754_2706053886/vocal.ogg
115004047_2813078395,11/FR/en/115004047_2813078395/background.m4a,11/FR/en/115004047_2813078395/mix.m4a,11/FR/en/115004047_2813078395/vocal.ogg
1079776744_2828330360,11/US/en/1079776744_2828330360/background.m4a,11/US/en/1079776744_2828330360/mix.m4a,11/US/en/1079776744_2828330360/vocal.ogg
1020478116_2721046674,11/HK/en/1020478116_2721046674/background.m4a,11/HK/en/1020478116_2721046674/mix.m4a,11/HK/en/1020478116_2721046674/vocal.ogg
309289089_2844546129,11/MY/en/309289089_2844546129/background.m4a,11/MY/en/309289089_2844546129/mix.m4a,11/MY/en/309289089_2844546129/vocal.ogg
1005341265_2806278993,11/BR/en/1005341265_2806278993/background.m4a,11/BR/en/1005341265_2806278993/mix.m4a,11/BR/en/1005341265_2806278993/vocal.ogg
394170170_2785624715,11/TW/en/394170170_2785624715/background.m4a,11/TW/en/394170170_2785624715/mix.m4a,11/TW/en/394170170_2785624715/vocal.ogg
1003755050_2809682162,11/US/en/1003755050_2809682162/background.m4a,11/US/en/1003755050_2809682162/mix.m4a,11/US/en/1003755050_2809682162/vocal.ogg
1963578795_2707027554,11/SG/en/1963578795_2707027554/background.m4a,11/SG/en/1963578795_2707027554/mix.m4a,11/SG/en/1963578795_2707027554/vocal.ogg
1001791531_2948886628,11/MY/en/1001791531_2948886628/background.m4a,11/MY/en/1001791531_2948886628/mix.m4a,11/MY/en/1001791531_2948886628/vocal.ogg
389811512_2897531669,11/US/en/389811512_2897531669/background.m4a,11/US/en/389811512_2897531669/mix.m4a,11/US/en/389811512_2897531669/vocal.ogg
1134308953_2848249436,11/SA/en/1134308953_2848249436/background.m4a,11/SA/en/1134308953_2848249436/mix.m4a,11/SA/en/1134308953_2848249436/vocal.ogg
1989320168_2764600810,11/ZA/en/1989320168_2764600810/background.m4a,11/ZA/en/1989320168_2764600810/mix.m4a,11/ZA/en/1989320168_2764600810/vocal.ogg
1136709983_2754521996,11/IN/en/1136709983_2754521996/background.m4a,11/IN/en/1136709983_2754521996/mix.m4a,11/IN/en/1136709983_2754521996/vocal.ogg
1674347261_2917967018,11/DE/en/1674347261_2917967018/background.m4a,11/DE/en/1674347261_2917967018/mix.m4a,11/DE/en/1674347261_2917967018/vocal.ogg
531105685_2865956169,11/RU/en/531105685_2865956169/background.m4a,11/RU/en/531105685_2865956169/mix.m4a,11/RU/en/531105685_2865956169/vocal.ogg
402901949_2711889151,11/US/en/402901949_2711889151/background.m4a,11/US/en/402901949_2711889151/mix.m4a,11/US/en/402901949_2711889151/vocal.ogg
434014145_2830425198,11/US/en/434014145_2830425198/background.m4a,11/US/en/434014145_2830425198/mix.m4a,11/US/en/434014145_2830425198/vocal.ogg
1824831655_2800693679,11/TW/en/1824831655_2800693679/background.m4a,11/TW/en/1824831655_2800693679/mix.m4a,11/TW/en/1824831655_2800693679/vocal.ogg
1985385950_2783613933,11/US/en/1985385950_2783613933/background.m4a,11/US/en/1985385950_2783613933/mix.m4a,11/US/en/1985385950_2783613933/vocal.ogg
439539887_2838901747,11/BR/en/439539887_2838901747/background.m4a,11/BR/en/439539887_2838901747/mix.m4a,11/BR/en/439539887_2838901747/vocal.ogg
1967504840_2715572430,11/AU/en/1967504840_2715572430/background.m4a,11/AU/en/1967504840_2715572430/mix.m4a,11/AU/en/1967504840_2715572430/vocal.ogg
1002890607_2762728562,11/PH/en/1002890607_2762728562/background.m4a,11/PH/en/1002890607_2762728562/mix.m4a,11/PH/en/1002890607_2762728562/vocal.ogg
1902774044_2714789690,11/US/en/1902774044_2714789690/background.m4a,11/US/en/1902774044_2714789690/mix.m4a,11/US/en/1902774044_2714789690/vocal.ogg
911869969_2764548674,11/DE/en/911869969_2764548674/background.m4a,11/DE/en/911869969_2764548674/mix.m4a,11/DE/en/911869969_2764548674/vocal.ogg
1441473107_2704456714,11/MM/en/1441473107_2704456714/background.m4a,11/MM/en/1441473107_2704456714/mix.m4a,11/MM/en/1441473107_2704456714/vocal.ogg
1056974013_2829635321,11/RU/en/1056974013_2829635321/background.m4a,11/RU/en/1056974013_2829635321/mix.m4a,11/RU/en/1056974013_2829635321/vocal.ogg
1090687130_2754409701,11/TW/en/1090687130_2754409701/background.m4a,11/TW/en/1090687130_2754409701/mix.m4a,11/TW/en/1090687130_2754409701/vocal.ogg
1004264945_2822480202,11/US/en/1004264945_2822480202/background.m4a,11/US/en/1004264945_2822480202/mix.m4a,11/US/en/1004264945_2822480202/vocal.ogg
2020360000_2834053443,11/CO/en/2020360000_2834053443/background.m4a,11/CO/en/2020360000_2834053443/mix.m4a,11/CO/en/2020360000_2834053443/vocal.ogg
1312184122_2786889790,11/LB/en/1312184122_2786889790/background.m4a,11/LB/en/1312184122_2786889790/mix.m4a,11/LB/en/1312184122_2786889790/vocal.ogg
1310108101_2781458739,11/US/en/1310108101_2781458739/background.m4a,11/US/en/1310108101_2781458739/mix.m4a,11/US/en/1310108101_2781458739/vocal.ogg
1085008602_2745156531,11/LK/en/1085008602_2745156531/background.m4a,11/LK/en/1085008602_2745156531/mix.m4a,11/LK/en/1085008602_2745156531/vocal.ogg
1882561042_2822536614,11/GB/en/1882561042_2822536614/background.m4a,11/GB/en/1882561042_2822536614/mix.m4a,11/GB/en/1882561042_2822536614/vocal.ogg
1107777445_2840839593,11/SA/en/1107777445_2840839593/background.m4a,11/SA/en/1107777445_2840839593/mix.m4a,11/SA/en/1107777445_2840839593/vocal.ogg
1005487547_2831913737,11/US/en/1005487547_2831913737/background.m4a,11/US/en/1005487547_2831913737/mix.m4a,11/US/en/1005487547_2831913737/vocal.ogg
1069585520_2778236075,11/CA/en/1069585520_2778236075/background.m4a,11/CA/en/1069585520_2778236075/mix.m4a,11/CA/en/1069585520_2778236075/vocal.ogg
422825633_2805846727,11/SE/en/422825633_2805846727/background.m4a,11/SE/en/422825633_2805846727/mix.m4a,11/SE/en/422825633_2805846727/vocal.ogg
1967152368_2716549984,11/CZ/en/1967152368_2716549984/background.m4a,11/CZ/en/1967152368_2716549984/mix.m4a,11/CZ/en/1967152368_2716549984/vocal.ogg
1019899137_2787472603,11/PH/en/1019899137_2787472603/background.m4a,11/PH/en/1019899137_2787472603/mix.m4a,11/PH/en/1019899137_2787472603/vocal.ogg
406327392_2763834147,11/SA/en/406327392_2763834147/background.m4a,11/SA/en/406327392_2763834147/mix.m4a,11/SA/en/406327392_2763834147/vocal.ogg
1331715186_2912101952,11/NL/en/1331715186_2912101952/background.m4a,11/NL/en/1331715186_2912101952/mix.m4a,11/NL/en/1331715186_2912101952/vocal.ogg
364674044_2815736915,11/US/en/364674044_2815736915/background.m4a,11/US/en/364674044_2815736915/mix.m4a,11/US/en/364674044_2815736915/vocal.ogg
1671266311_2749677884,11/US/en/1671266311_2749677884/background.m4a,11/US/en/1671266311_2749677884/mix.m4a,11/US/en/1671266311_2749677884/vocal.ogg
480899220_2882589018,11/MY/en/480899220_2882589018/background.m4a,11/MY/en/480899220_2882589018/mix.m4a,11/MY/en/480899220_2882589018/vocal.ogg
552755474_2882788658,11/FR/en/552755474_2882788658/background.m4a,11/FR/en/552755474_2882788658/mix.m4a,11/FR/en/552755474_2882788658/vocal.ogg
1090965029_2710928441,11/BE/en/1090965029_2710928441/background.m4a,11/BE/en/1090965029_2710928441/mix.m4a,11/BE/en/1090965029_2710928441/vocal.ogg
593541904_3003954115,11/US/en/593541904_3003954115/background.m4a,11/US/en/593541904_3003954115/mix.m4a,11/US/en/593541904_3003954115/vocal.ogg
1048015785_2770936161,11/MY/en/1048015785_2770936161/background.m4a,11/MY/en/1048015785_2770936161/mix.m4a,11/MY/en/1048015785_2770936161/vocal.ogg
1887671054_2710941048,11/SE/en/1887671054_2710941048/background.m4a,11/SE/en/1887671054_2710941048/mix.m4a,11/SE/en/1887671054_2710941048/vocal.ogg
1666227501_2836549514,11/HK/en/1666227501_2836549514/background.m4a,11/HK/en/1666227501_2836549514/mix.m4a,11/HK/en/1666227501_2836549514/vocal.ogg
2003864903_2796920172,11/US/en/2003864903_2796920172/background.m4a,11/US/en/2003864903_2796920172/mix.m4a,11/US/en/2003864903_2796920172/vocal.ogg
873677661_2781192927,11/GB/en/873677661_2781192927/background.m4a,11/GB/en/873677661_2781192927/mix.m4a,11/GB/en/873677661_2781192927/vocal.ogg
